"Subject" "Activity" "signal" "average"
18 "SITTING" "fBodyAccJerk" -0.988085590994152
18 "SITTING" "fBodyAccMag" -0.984781467192982
18 "SITTING" "fBodyBodyAccJerkMag" -0.990407075964912
18 "SITTING" "fBodyBodyGyroJerkMag" -0.99480818754386
18 "SITTING" "fBodyBodyGyroMag" -0.986535242105263
18 "SITTING" "fBodyGyro" -0.987230529415205
18 "SITTING" "tBodyAcc" 0.0508320383245614
18 "SITTING" "tBodyAccJerk" 0.0287853541051649
18 "SITTING" "tBodyAccJerkMag" -0.989869574561404
18 "SITTING" "tBodyAccMag" -0.983674151754386
18 "SITTING" "tBodyGyro" -0.00569042879122807
18 "SITTING" "tBodyGyroJerk" -0.0624959743321637
18 "SITTING" "tBodyGyroJerkMag" -0.994873439824561
18 "SITTING" "tBodyGyroMag" -0.977634992105263
18 "SITTING" "tGravityAcc" 0.400526787807018
18 "SITTING" "tGravityAccMag" -0.983674151754386
18 "STANDING" "fBodyAcc" -0.975807289589041
18 "STANDING" "fBodyAccJerk" -0.983684771461187
18 "STANDING" "fBodyAccMag" -0.976797646027397
18 "STANDING" "fBodyBodyAccJerkMag" -0.984987073150685
18 "STANDING" "fBodyBodyGyroJerkMag" -0.988960668767123
18 "STANDING" "fBodyBodyGyroMag" -0.972352593013699
18 "STANDING" "fBodyGyro" -0.974094833059361
18 "STANDING" "tBodyAcc" 0.051123366043379
18 "STANDING" "tBodyAccJerk" 0.0280024717575571
18 "STANDING" "tBodyAccJerkMag" -0.98596529369863
18 "STANDING" "tBodyAccMag" -0.972607495342466
18 "STANDING" "tBodyGyro" -0.00516475670547945
18 "STANDING" "tBodyGyroJerk" -0.064204396347032
18 "STANDING" "tBodyGyroJerkMag" -0.988685954931507
18 "STANDING" "tBodyGyroMag" -0.963006793150685
18 "STANDING" "tGravityAcc" 0.231596736082192
18 "STANDING" "tGravityAccMag" -0.972607495342466
18 "WALKING" "fBodyAcc" -0.368284159583333
18 "WALKING" "fBodyAccJerk" -0.459284316904762
18 "WALKING" "fBodyAccMag" -0.424386734107143
18 "WALKING" "fBodyBodyAccJerkMag" -0.41403775125
18 "WALKING" "fBodyBodyGyroJerkMag" -0.710596311071429
18 "WALKING" "fBodyBodyGyroMag" -0.620331394285714
18 "WALKING" "fBodyGyro" -0.572907976666667
18 "WALKING" "tBodyAcc" 0.0506223599735119
18 "WALKING" "tBodyAccJerk" 0.0385706890095238
18 "WALKING" "tBodyAccJerkMag" -0.379269262142857
18 "WALKING" "tBodyAccMag" -0.287908078035714
18 "WALKING" "tBodyGyro" -0.00228028947922619
18 "WALKING" "tBodyGyroJerk" -0.0634279329897619
18 "WALKING" "tBodyGyroJerkMag" -0.636485896964286
18 "WALKING" "tBodyGyroMag" -0.500471147857143
18 "WALKING" "tGravityAcc" 0.202872273755952
18 "WALKING" "tGravityAccMag" -0.287908078035714
18 "WALKING_DOWNSTAIRS" "fBodyAcc" -0.388320255030303
18 "WALKING_DOWNSTAIRS" "fBodyAccJerk" -0.500282282727273
18 "WALKING_DOWNSTAIRS" "fBodyAccMag" -0.241973534781818
18 "WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMag" -0.3833987134
18 "WALKING_DOWNSTAIRS" "fBodyBodyGyroJerkMag" -0.744236045090909
18 "WALKING_DOWNSTAIRS" "fBodyBodyGyroMag" -0.604735414363636
18 "WALKING_DOWNSTAIRS" "fBodyGyro" -0.525930189684849
18 "WALKING_DOWNSTAIRS" "tBodyAcc" 0.0560606558956364
18 "WALKING_DOWNSTAIRS" "tBodyAccJerk" 0.0219901144187879
18 "WALKING_DOWNSTAIRS" "tBodyAccJerkMag" -0.466516044
18 "WALKING_DOWNSTAIRS" "tBodyAccMag" -0.293531973636364
18 "WALKING_DOWNSTAIRS" "tBodyGyro" -0.00750971030963636
18 "WALKING_DOWNSTAIRS" "tBodyGyroJerk" -0.0638759548660606
18 "WALKING_DOWNSTAIRS" "tBodyGyroJerkMag" -0.701663073636364
18 "WALKING_DOWNSTAIRS" "tBodyGyroMag" -0.381022814727273
18 "WALKING_DOWNSTAIRS" "tGravityAcc" 0.219034893187879
18 "WALKING_DOWNSTAIRS" "tGravityAccMag" -0.293531973636364
18 "WALKING_UPSTAIRS" "fBodyAcc" -0.450425460517241
18 "WALKING_UPSTAIRS" "fBodyAccJerk" -0.635070050114943
18 "WALKING_UPSTAIRS" "fBodyAccMag" -0.436561064482759
18 "WALKING_UPSTAIRS" "fBodyBodyAccJerkMag" -0.574481396551724
18 "WALKING_UPSTAIRS" "fBodyBodyGyroJerkMag" -0.826193160862069
18 "WALKING_UPSTAIRS" "fBodyBodyGyroMag" -0.654029089310345
18 "WALKING_UPSTAIRS" "fBodyGyro" -0.582168357816092
18 "WALKING_UPSTAIRS" "tBodyAcc" 0.043513080710358
18 "WALKING_UPSTAIRS" "tBodyAccJerk" 0.0372548794385057
18 "WALKING_UPSTAIRS" "tBodyAccJerkMag" -0.601463948275862
18 "WALKING_UPSTAIRS" "tBodyAccMag" -0.279146312758621
18 "WALKING_UPSTAIRS" "tBodyGyro" -0.00300270854827586
18 "WALKING_UPSTAIRS" "tBodyGyroJerk" -0.0706653952960919
18 "WALKING_UPSTAIRS" "tBodyGyroJerkMag" -0.781652689310345
18 "WALKING_UPSTAIRS" "tBodyGyroMag" -0.3691086
18 "WALKING_UPSTAIRS" "tGravityAcc" 0.153532587683908
18 "WALKING_UPSTAIRS" "tGravityAccMag" -0.279146312758621
19 "LAYING" "fBodyAcc" -0.977557667148594
19 "LAYING" "fBodyAccJerk" -0.981621107188755
19 "LAYING" "fBodyAccMag" -0.971957401325301
19 "LAYING" "fBodyBodyAccJerkMag" -0.980621564096386
19 "LAYING" "fBodyBodyGyroJerkMag" -0.981890470361446
19 "LAYING" "fBodyBodyGyroMag" -0.965624724457831
19 "LAYING" "fBodyGyro" -0.973396517871486
19 "LAYING" "tBodyAcc" 0.0488431950614458
19 "LAYING" "tBodyAccJerk" 0.029130894105494
19 "LAYING" "tBodyAccJerkMag" -0.98478434
19 "LAYING" "tBodyAccMag" -0.96626080686747
19 "LAYING" "tBodyGyro" -0.00595498691021847
19 "LAYING" "tBodyGyroJerk" -0.0642218780583534
19 "LAYING" "tBodyGyroJerkMag" -0.985342497710843
19 "LAYING" "tBodyGyroMag" -0.953263432771084
19 "LAYING" "tGravityAcc" 0.244409106746988
19 "LAYING" "tGravityAccMag" -0.96626080686747
19 "SITTING" "fBodyAcc" -0.96877876826484
19 "SITTING" "fBodyAccJerk" -0.983299213926941
19 "SITTING" "fBodyAccMag" -0.962632577945206
19 "SITTING" "fBodyBodyAccJerkMag" -0.983751646712329
19 "SITTING" "fBodyBodyGyroJerkMag" -0.986727418493151
19 "SITTING" "fBodyBodyGyroMag" -0.964238768493151
19 "SITTING" "fBodyGyro" -0.972722706210046
19 "SITTING" "tBodyAcc" 0.0494611339442922
19 "SITTING" "tBodyAccJerk" 0.0302992938352329
19 "SITTING" "tBodyAccJerkMag" -0.986423976027397
19 "SITTING" "tBodyAccMag" -0.962074065616438
19 "SITTING" "tBodyGyro" 0.00782071838917808
19 "SITTING" "tBodyGyroJerk" -0.0675277737945205
19 "SITTING" "tBodyGyroJerkMag" -0.989450316575342
19 "SITTING" "tBodyGyroMag" -0.942229043835616
19 "SITTING" "tGravityAcc" 0.476947212785388
19 "SITTING" "tGravityAccMag" -0.962074065616438
19 "STANDING" "fBodyAcc" -0.969589424200913
19 "STANDING" "fBodyAccJerk" -0.979504745844749
19 "STANDING" "fBodyAccMag" -0.968910788767123
19 "STANDING" "fBodyBodyAccJerkMag" -0.979135412739726
19 "STANDING" "fBodyBodyGyroJerkMag" -0.984536610136986
19 "STANDING" "fBodyBodyGyroMag" -0.958578129589041
19 "STANDING" "fBodyGyro" -0.962675982328767
19 "STANDING" "tBodyAcc" 0.0512353165675799
19 "STANDING" "tBodyAccJerk" 0.0288725275831096
19 "STANDING" "tBodyAccJerkMag" -0.983068923561644
19 "STANDING" "tBodyAccMag" -0.960505683561644
19 "STANDING" "tBodyGyro" -0.00572717957753425
19 "STANDING" "tBodyGyroJerk" -0.0645718763791324
19 "STANDING" "tBodyGyroJerkMag" -0.985801637671233
19 "STANDING" "tBodyGyroMag" -0.94174504109589
19 "STANDING" "tGravityAcc" 0.283597249191781
19 "STANDING" "tGravityAccMag" -0.960505683561644
19 "WALKING" "fBodyAcc" 0.0116178837915385
19 "WALKING" "fBodyAccJerk" -0.0283326441375641
19 "WALKING" "fBodyAccMag" 0.0322272296217308
19 "WALKING" "fBodyBodyAccJerkMag" 0.0730179928688462
19 "WALKING" "fBodyBodyGyroJerkMag" -0.262442822846154
19 "WALKING" "fBodyBodyGyroMag" -0.0952460452365385
19 "WALKING" "fBodyGyro" 0.0400942233485897
19 "WALKING" "tBodyAcc" 0.0440057134416667
19 "WALKING" "tBodyAccJerk" 0.0212943681397533
19 "WALKING" "tBodyAccJerkMag" 0.109450990201923
19 "WALKING" "tBodyAccMag" 0.0648173438653846
19 "WALKING" "tBodyGyro" -0.0076144443900641
19 "WALKING" "tBodyGyroJerk" -0.0580857888538462
19 "WALKING" "tBodyGyroJerkMag" -0.164699977592308
19 "WALKING" "tBodyGyroMag" 0.100045071430769
19 "WALKING" "tGravityAcc" 0.207347193166667
19 "WALKING" "tGravityAccMag" 0.0648173438653846
19 "WALKING_DOWNSTAIRS" "fBodyAcc" 0.380709681675641
19 "WALKING_DOWNSTAIRS" "fBodyAccJerk" 0.27020822874359
19 "WALKING_DOWNSTAIRS" "fBodyAccMag" 0.586637550769231
19 "WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMag" 0.538404846128205
19 "WALKING_DOWNSTAIRS" "fBodyBodyGyroJerkMag" -0.0229045295641026
19 "WALKING_DOWNSTAIRS" "fBodyBodyGyroMag" 0.203979764835897
19 "WALKING_DOWNSTAIRS" "fBodyGyro" 0.277572888363248
19 "WALKING_DOWNSTAIRS" "tBodyAcc" 0.0381328619012906
19 "WALKING_DOWNSTAIRS" "tBodyAccJerk" 0.0082845981965812
19 "WALKING_DOWNSTAIRS" "tBodyAccJerkMag" 0.434490400974359
19 "WALKING_DOWNSTAIRS" "tBodyAccMag" 0.644604325128205
19 "WALKING_DOWNSTAIRS" "tBodyGyro" -0.00478072027777778
19 "WALKING_DOWNSTAIRS" "tBodyGyroJerk" -0.0425869248435897
19 "WALKING_DOWNSTAIRS" "tBodyGyroJerkMag" 0.0875816618205128
19 "WALKING_DOWNSTAIRS" "tBodyGyroMag" 0.418004608615385
19 "WALKING_DOWNSTAIRS" "tGravityAcc" 0.180258647959231
19 "WALKING_DOWNSTAIRS" "tGravityAccMag" 0.644604325128205
19 "WALKING_UPSTAIRS" "fBodyAcc" -0.0882352679534167
19 "WALKING_UPSTAIRS" "fBodyAccJerk" -0.2199693805225
19 "WALKING_UPSTAIRS" "fBodyAccMag" -0.07962876322
19 "WALKING_UPSTAIRS" "fBodyBodyAccJerkMag" -0.187391317015
19 "WALKING_UPSTAIRS" "fBodyBodyGyroJerkMag" -0.4771839145
19 "WALKING_UPSTAIRS" "fBodyBodyGyroMag" -0.28884026785
19 "WALKING_UPSTAIRS" "fBodyGyro" -0.1620122260775
19 "WALKING_UPSTAIRS" "tBodyAcc" 0.0202218465408333
19 "WALKING_UPSTAIRS" "tBodyAccJerk" 0.0572137642315833
19 "WALKING_UPSTAIRS" "tBodyAccJerkMag" -0.114189605875
19 "WALKING_UPSTAIRS" "tBodyAccMag" 0.01738119347275
19 "WALKING_UPSTAIRS" "tBodyGyro" -0.0319646200041667
19 "WALKING_UPSTAIRS" "tBodyGyroJerk" -0.0632632460333333
19 "WALKING_UPSTAIRS" "tBodyGyroJerkMag" -0.372790526575
19 "WALKING_UPSTAIRS" "tBodyGyroMag" -0.06161577145
19 "WALKING_UPSTAIRS" "tGravityAcc" 0.0737729671
19 "WALKING_UPSTAIRS" "tGravityAccMag" 0.01738119347275
20 "LAYING" "fBodyAcc" -0.969239130441176
20 "LAYING" "fBodyAccJerk" -0.981328968235294
20 "LAYING" "fBodyAccMag" -0.952827071323529
20 "LAYING" "fBodyBodyAccJerkMag" -0.979695458088235
20 "LAYING" "fBodyBodyGyroJerkMag" -0.981119820588235
20 "LAYING" "fBodyBodyGyroMag" -0.969832241176471
20 "LAYING" "fBodyGyro" -0.976006012205882
20 "LAYING" "tBodyAcc" 0.0402643105181373
20 "LAYING" "tBodyAccJerk" 0.0290936357117304
20 "LAYING" "tBodyAccJerkMag" -0.984670073823529
20 "LAYING" "tBodyAccMag" -0.960743126176471
20 "LAYING" "tBodyGyro" 0.00167139523088235
20 "LAYING" "tBodyGyroJerk" -0.0664274780735294
20 "LAYING" "tBodyGyroJerkMag" -0.986749500882353
20 "LAYING" "tBodyGyroMag" -0.9604473725
20 "LAYING" "tGravityAcc" 0.290008282014706
20 "LAYING" "tGravityAccMag" -0.960743126176471
20 "SITTING" "fBodyAcc" -0.957999713535354
20 "SITTING" "fBodyAccJerk" -0.975537783989899
20 "SITTING" "fBodyAccMag" -0.946913451666667
20 "SITTING" "fBodyBodyAccJerkMag" -0.971730462575758
20 "SITTING" "fBodyBodyGyroJerkMag" -0.976108353787879
20 "SITTING" "fBodyBodyGyroMag" -0.953399068181818
20 "SITTING" "fBodyGyro" -0.961839905707071
20 "SITTING" "tBodyAcc" 0.0516509580208586
20 "SITTING" "tBodyAccJerk" 0.0274108301962121
20 "SITTING" "tBodyAccJerkMag" -0.978774578333333
20 "SITTING" "tBodyAccMag" -0.952738043030303
20 "SITTING" "tBodyGyro" -0.012395549949495
20 "SITTING" "tBodyGyroJerk" -0.0611035069833333
20 "SITTING" "tBodyGyroJerkMag" -0.983010276060606
20 "SITTING" "tBodyGyroMag" -0.939574435606061
20 "SITTING" "tGravityAcc" 0.38315739964697
20 "SITTING" "tGravityAccMag" -0.952738043030303
20 "STANDING" "fBodyAcc" -0.930037588721461
20 "STANDING" "fBodyAccJerk" -0.949389717123288
20 "STANDING" "fBodyAccMag" -0.921225595205479
20 "STANDING" "fBodyBodyAccJerkMag" -0.940007897123288
20 "STANDING" "fBodyBodyGyroJerkMag" -0.929600007123288
20 "STANDING" "fBodyBodyGyroMag" -0.879437674794521
20 "STANDING" "fBodyGyro" -0.901026159178082
20 "STANDING" "tBodyAcc" 0.0532015466032877
20 "STANDING" "tBodyAccJerk" 0.0273039395732146
20 "STANDING" "tBodyAccJerkMag" -0.956624899041096
20 "STANDING" "tBodyAccMag" -0.92240685739726
20 "STANDING" "tBodyGyro" -0.00553241748173516
20 "STANDING" "tBodyGyroJerk" -0.0656931990584475
20 "STANDING" "tBodyGyroJerkMag" -0.94793650109589
20 "STANDING" "tBodyGyroMag" -0.883675028630137
20 "STANDING" "tGravityAcc" 0.225386188118584
20 "STANDING" "tGravityAccMag" -0.92240685739726
20 "WALKING" "fBodyAcc" -0.00538406098366013
20 "WALKING" "fBodyAccJerk" -0.10892591945098
20 "WALKING" "fBodyAccMag" -0.00353341793921569
20 "WALKING" "fBodyBodyAccJerkMag" 0.0545269493972549
20 "WALKING" "fBodyBodyGyroJerkMag" -0.180365335498431
20 "WALKING" "fBodyBodyGyroMag" -0.0520065599062745
20 "WALKING" "fBodyGyro" -0.0571675892331373
20 "WALKING" "tBodyAcc" 0.0459499557091503
20 "WALKING" "tBodyAccJerk" 0.0231353495535948
20 "WALKING" "tBodyAccJerkMag" -0.0429359302764706
20 "WALKING" "tBodyAccMag" 0.039402280578902
20 "WALKING" "tBodyGyro" -0.00412649476039216
20 "WALKING" "tBodyGyroJerk" -0.0581147277176471
20 "WALKING" "tBodyGyroJerkMag" -0.194893253196078
20 "WALKING" "tBodyGyroMag" 0.0686275147882353
20 "WALKING" "tGravityAcc" 0.173463692849673
20 "WALKING" "tGravityAccMag" 0.039402280578902
20 "WALKING_DOWNSTAIRS" "fBodyAcc" 0.100585958715556
20 "WALKING_DOWNSTAIRS" "fBodyAccJerk" -0.116583886223178
20 "WALKING_DOWNSTAIRS" "fBodyAccMag" 0.151887747217778
20 "WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMag" 0.0137917152644444
20 "WALKING_DOWNSTAIRS" "fBodyBodyGyroJerkMag" -0.311668472555556
20 "WALKING_DOWNSTAIRS" "fBodyBodyGyroMag" -0.100566103524444
20 "WALKING_DOWNSTAIRS" "fBodyGyro" 0.0186608784822222
20 "WALKING_DOWNSTAIRS" "tBodyAcc" 0.0606334292287407
20 "WALKING_DOWNSTAIRS" "tBodyAccJerk" 0.0237775935837037
20 "WALKING_DOWNSTAIRS" "tBodyAccJerkMag" -0.0612699838466667
20 "WALKING_DOWNSTAIRS" "tBodyAccMag" 0.221851587933333
20 "WALKING_DOWNSTAIRS" "tBodyGyro" 0.00214502416488889
20 "WALKING_DOWNSTAIRS" "tBodyGyroJerk" -0.0548395800088889
20 "WALKING_DOWNSTAIRS" "tBodyGyroJerkMag" -0.268183423577778
20 "WALKING_DOWNSTAIRS" "tBodyGyroMag" 0.0938419436933333
20 "WALKING_DOWNSTAIRS" "tGravityAcc" 0.204682584451852
20 "WALKING_DOWNSTAIRS" "tGravityAccMag" 0.221851587933333
20 "WALKING_UPSTAIRS" "fBodyAcc" -0.162751280318562
20 "WALKING_UPSTAIRS" "fBodyAccJerk" -0.353693086229412
20 "WALKING_UPSTAIRS" "fBodyAccMag" -0.205009295196078
20 "WALKING_UPSTAIRS" "fBodyBodyAccJerkMag" -0.215014031556863
20 "WALKING_UPSTAIRS" "fBodyBodyGyroJerkMag" -0.450393446470588
20 "WALKING_UPSTAIRS" "fBodyBodyGyroMag" -0.286627716823529
20 "WALKING_UPSTAIRS" "fBodyGyro" -0.139983032917647
20 "WALKING_UPSTAIRS" "tBodyAcc" 0.0342828548712418
20 "WALKING_UPSTAIRS" "tBodyAccJerk" 0.0219009508944444
20 "WALKING_UPSTAIRS" "tBodyAccJerkMag" -0.255611242098039
20 "WALKING_UPSTAIRS" "tBodyAccMag" 0.00872502461176471
20 "WALKING_UPSTAIRS" "tBodyGyro" -0.0166765656712418
20 "WALKING_UPSTAIRS" "tBodyGyroJerk" -0.073089779675098
20 "WALKING_UPSTAIRS" "tBodyGyroJerkMag" -0.37192841627451
20 "WALKING_UPSTAIRS" "tBodyGyroMag" 0.0223302538235294
20 "WALKING_UPSTAIRS" "tGravityAcc" 0.0556944131086275
20 "WALKING_UPSTAIRS" "tGravityAccMag" 0.00872502461176471
21 "LAYING" "fBodyAcc" -0.96335860437037
21 "LAYING" "fBodyAccJerk" -0.979286354555556
21 "LAYING" "fBodyAccMag" -0.953769071222222
21 "LAYING" "fBodyBodyAccJerkMag" -0.978444123888889
21 "LAYING" "fBodyBodyGyroJerkMag" -0.982993315111111
21 "LAYING" "fBodyBodyGyroMag" -0.962349012888889
21 "LAYING" "fBodyGyro" -0.973063231444444
21 "LAYING" "tBodyAcc" 0.0498827784602222
21 "LAYING" "tBodyAccJerk" 0.0267013477831481
21 "LAYING" "tBodyAccJerkMag" -0.982800330555556
21 "LAYING" "tBodyAccMag" -0.952596583222222
21 "LAYING" "tBodyGyro" -0.0154074845185185
21 "LAYING" "tBodyGyroJerk" -0.0637264034892593
21 "LAYING" "tBodyGyroJerkMag" -0.985915906888889
21 "LAYING" "tBodyGyroMag" -0.949278890222222
21 "LAYING" "tGravityAcc" 0.404631510096296
21 "LAYING" "tGravityAccMag" -0.952596583222222
21 "SITTING" "fBodyAcc" -0.976510172666667
21 "SITTING" "fBodyAccJerk" -0.984124649529412
21 "SITTING" "fBodyAccMag" -0.974829227058824
21 "SITTING" "fBodyBodyAccJerkMag" -0.985342358705882
21 "SITTING" "fBodyBodyGyroJerkMag" -0.990014272588235
21 "SITTING" "fBodyBodyGyroMag" -0.977839702352941
21 "SITTING" "fBodyGyro" -0.980521408901961
21 "SITTING" "tBodyAcc" 0.0503602528443137
21 "SITTING" "tBodyAccJerk" 0.029212546927142
21 "SITTING" "tBodyAccJerkMag" -0.985947225176471
21 "SITTING" "tBodyAccMag" -0.974734999411765
21 "SITTING" "tBodyGyro" -0.000682142703552941
21 "SITTING" "tBodyGyroJerk" -0.064301368569702
21 "SITTING" "tBodyGyroJerkMag" -0.990307349882353
21 "SITTING" "tBodyGyroMag" -0.964971113764706
21 "SITTING" "tGravityAcc" 0.301591810937255
21 "SITTING" "tGravityAccMag" -0.974734999411765
21 "STANDING" "fBodyAcc" -0.96276557752809
21 "STANDING" "fBodyAccJerk" -0.972028890524345
21 "STANDING" "fBodyAccMag" -0.962291334157303
21 "STANDING" "fBodyBodyAccJerkMag" -0.970634296404494
21 "STANDING" "fBodyBodyGyroJerkMag" -0.976126760674157
21 "STANDING" "fBodyBodyGyroMag" -0.956723022359551
21 "STANDING" "fBodyGyro" -0.958835039250936
21 "STANDING" "tBodyAcc" 0.049941971251573
21 "STANDING" "tBodyAccJerk" 0.0273985220882584
21 "STANDING" "tBodyAccJerkMag" -0.974765161910112
21 "STANDING" "tBodyAccMag" -0.958774298089888
21 "STANDING" "tBodyGyro" -0.00216614987913858
21 "STANDING" "tBodyGyroJerk" -0.0658170153486517
21 "STANDING" "tBodyGyroJerkMag" -0.976857084157303
21 "STANDING" "tBodyGyroMag" -0.949837151797753
21 "STANDING" "tGravityAcc" 0.109124031086142
21 "STANDING" "tGravityAccMag" -0.958774298089888
21 "WALKING" "fBodyAcc" -0.179986214626282
21 "WALKING" "fBodyAccJerk" -0.239568969444872
21 "WALKING" "fBodyAccMag" -0.251266388923077
21 "WALKING" "fBodyBodyAccJerkMag" -0.144009889665385
21 "WALKING" "fBodyBodyGyroJerkMag" -0.4995972025
21 "WALKING" "fBodyBodyGyroMag" -0.409516081153846
21 "WALKING" "fBodyGyro" -0.300554648160256
21 "WALKING" "tBodyAcc" 0.0522343875247436
21 "WALKING" "tBodyAccJerk" 0.0234652718096154
21 "WALKING" "tBodyAccJerkMag" -0.148138991523077
21 "WALKING" "tBodyAccMag" -0.123455661519231
21 "WALKING" "tBodyGyro" -0.00219673012487179
21 "WALKING" "tBodyGyroJerk" -0.0668536691269231
21 "WALKING" "tBodyGyroJerkMag" -0.426930725
21 "WALKING" "tBodyGyroMag" -0.284775644807692
21 "WALKING" "tGravityAcc" 0.0901974304487179
21 "WALKING" "tGravityAccMag" -0.123455661519231
21 "WALKING_DOWNSTAIRS" "fBodyAcc" 0.0694967552674074
21 "WALKING_DOWNSTAIRS" "fBodyAccJerk" -0.113978027802963
21 "WALKING_DOWNSTAIRS" "fBodyAccMag" 0.239895893822222
21 "WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMag" 0.112442619741778
21 "WALKING_DOWNSTAIRS" "fBodyBodyGyroJerkMag" -0.490804948444444
21 "WALKING_DOWNSTAIRS" "fBodyBodyGyroMag" -0.406392284444444
21 "WALKING_DOWNSTAIRS" "fBodyGyro" -0.304616767281481
21 "WALKING_DOWNSTAIRS" "tBodyAcc" 0.0619909394680741
21 "WALKING_DOWNSTAIRS" "tBodyAccJerk" 0.0187301101785185
21 "WALKING_DOWNSTAIRS" "tBodyAccJerkMag" -0.0802241799933333
21 "WALKING_DOWNSTAIRS" "tBodyAccMag" 0.245771699004444
21 "WALKING_DOWNSTAIRS" "tBodyGyro" 0.0128121758162963
21 "WALKING_DOWNSTAIRS" "tBodyGyroJerk" -0.075028349677037
21 "WALKING_DOWNSTAIRS" "tBodyGyroJerkMag" -0.452828682444444
21 "WALKING_DOWNSTAIRS" "tBodyGyroMag" -0.184850019535556
21 "WALKING_DOWNSTAIRS" "tGravityAcc" 0.109379887555556
21 "WALKING_DOWNSTAIRS" "tGravityAccMag" 0.245771699004444
21 "WALKING_UPSTAIRS" "fBodyAcc" -0.206240816155319
21 "WALKING_UPSTAIRS" "fBodyAccJerk" -0.387240684191489
21 "WALKING_UPSTAIRS" "fBodyAccMag" -0.257894449148936
21 "WALKING_UPSTAIRS" "fBodyBodyAccJerkMag" -0.355443706553191
21 "WALKING_UPSTAIRS" "fBodyBodyGyroJerkMag" -0.628915748723404
21 "WALKING_UPSTAIRS" "fBodyBodyGyroMag" -0.475369886808511
21 "WALKING_UPSTAIRS" "fBodyGyro" -0.349809314517731
21 "WALKING_UPSTAIRS" "tBodyAcc" 0.0386861366085106
21 "WALKING_UPSTAIRS" "tBodyAccJerk" 0.0174645561546099
21 "WALKING_UPSTAIRS" "tBodyAccJerkMag" -0.355047693617021
21 "WALKING_UPSTAIRS" "tBodyAccMag" -0.0810453188106383
21 "WALKING_UPSTAIRS" "tBodyGyro" -0.0328273467092199
21 "WALKING_UPSTAIRS" "tBodyGyroJerk" -0.0548314777656028
21 "WALKING_UPSTAIRS" "tBodyGyroJerkMag" -0.577935642978723
21 "WALKING_UPSTAIRS" "tBodyGyroMag" -0.168982721146809
21 "WALKING_UPSTAIRS" "tGravityAcc" 0.013044184964539
21 "WALKING_UPSTAIRS" "tGravityAccMag" -0.0810453188106383
22 "LAYING" "fBodyAcc" -0.944500827268518
22 "LAYING" "fBodyAccJerk" -0.965107510972222
22 "LAYING" "fBodyAccMag" -0.929818990972222
22 "LAYING" "fBodyBodyAccJerkMag" -0.962654791527778
22 "LAYING" "fBodyBodyGyroJerkMag" -0.976638980972222
22 "LAYING" "fBodyBodyGyroMag" -0.946055840972222
22 "LAYING" "fBodyGyro" -0.953545139675926
22 "LAYING" "tBodyAcc" 0.0516319366971296
22 "LAYING" "tBodyAccJerk" 0.0250480614409722
22 "LAYING" "tBodyAccJerkMag" -0.971169779305556
22 "LAYING" "tBodyAccMag" -0.934993799305556
22 "LAYING" "tBodyGyro" 0.0105334768189815
22 "LAYING" "tBodyGyroJerk" -0.0693616740355556
22 "LAYING" "tBodyGyroJerkMag" -0.981716936388889
22 "LAYING" "tBodyGyroMag" -0.926616373333333
22 "LAYING" "tGravityAcc" 0.328631135231481
22 "LAYING" "tGravityAccMag" -0.934993799305556
22 "SITTING" "fBodyAcc" -0.954895562849462
22 "SITTING" "fBodyAccJerk" -0.973134899086021
22 "SITTING" "fBodyAccMag" -0.943078237096774
22 "SITTING" "fBodyBodyAccJerkMag" -0.968908297096774
22 "SITTING" "fBodyBodyGyroJerkMag" -0.977775448387097
22 "SITTING" "fBodyBodyGyroMag" -0.951952767258065
22 "SITTING" "fBodyGyro" -0.961598512526882
22 "SITTING" "tBodyAcc" 0.0518032028505376
22 "SITTING" "tBodyAccJerk" 0.0224135892828495
22 "SITTING" "tBodyAccJerkMag" -0.979303714032258
22 "SITTING" "tBodyAccMag" -0.942167353870968
22 "SITTING" "tBodyGyro" -0.0116540448048387
22 "SITTING" "tBodyGyroJerk" -0.0642365657123656
22 "SITTING" "tBodyGyroJerkMag" -0.98547603483871
22 "SITTING" "tBodyGyroMag" -0.942077432741935
22 "SITTING" "tGravityAcc" 0.454470435010753
22 "SITTING" "tGravityAccMag" -0.942167353870968
22 "STANDING" "fBodyAcc" -0.955545696984127
22 "STANDING" "fBodyAccJerk" -0.968226033280423
22 "STANDING" "fBodyAccMag" -0.949044483015873
22 "STANDING" "fBodyBodyAccJerkMag" -0.959743877936508
22 "STANDING" "fBodyBodyGyroJerkMag" -0.968377798253968
22 "STANDING" "fBodyBodyGyroMag" -0.932065270793651
22 "STANDING" "fBodyGyro" -0.950009434708995
22 "STANDING" "tBodyAcc" 0.0527433723389947
22 "STANDING" "tBodyAccJerk" 0.0265660230177778
22 "STANDING" "tBodyAccJerkMag" -0.975876006507936
22 "STANDING" "tBodyAccMag" -0.954807661269841
22 "STANDING" "tBodyGyro" -0.00772676290740741
22 "STANDING" "tBodyGyroJerk" -0.0636397150460317
22 "STANDING" "tBodyGyroJerkMag" -0.978603529206349
22 "STANDING" "tBodyGyroMag" -0.931624303968254
22 "STANDING" "tGravityAcc" 0.253342673913228
